1e-05
0.000305
2.4999999999999998e-06
0.000415
2.4999999999999998e-06
0.000415
2.4999999999999998e-06
0.000415
2.4999999999999998e-06
0.000415
2.4999999999999998e-06
0.000225
3.333333333333333e-05
3.333333333333333e-05
3.333333333333333e-05
2e-06
2e-06
2e-06
2e-06
2e-06
2e-06
2e-06
2e-06
2e-06
2e-06
4.9999999999999996e-06
0.0005
2.4999999999999998e-06
0.0005
2.4999999999999998e-06
0.0005
2.4999999999999998e-06
0.0005
2.4999999999999998e-06
0.0005
2.4999999999999998e-06
0.0005
2.4999999999999998e-06
0.0005
2.4999999999999998e-06
0.0005
2.4999999999999998e-06
0.0005
2.4999999999999998e-06
0.0005
2.4999999999999998e-06
0.0005
2.4999999999999998e-06
0.0005
2.4999999999999998e-06
0.0005
2.4999999999999998e-06
0.0005
2.4999999999999998e-06
0.0005
2.4999999999999998e-06
0.0005
2.4999999999999998e-06
0.0005
2.4999999999999998e-06
0.0005
9.999999999999999e-06
